req_id,domain,source_path,source_section,source_quote,category,priority,atomic_assertion,expected_evidence,notes
REQ-CF-01975,core-finance,docs/PRD-模型缓存定价与缓存计量.md,4.6 回退规则汇总,"| R4 | 命中+写入数超输入上限 | read 优先保留，write 收敛（write = max(prompt − read, 0)）（4.1-1，D-11） |",logic,P1,场景应满足：命中+写入数超输入上限,源码路径+行号、对应运行测试或数据库/Redis/队列证据,表格单元格已拆为单一字段断言
REQ-CF-01976,core-finance,docs/PRD-模型缓存定价与缓存计量.md,4.6 回退规则汇总,"| R4 | 命中+写入数超输入上限 | read 优先保留，write 收敛（write = max(prompt − read, 0)）（4.1-1，D-11） |",logic,P1,"回退行为应满足：read 优先保留，write 收敛（write = max(prompt − read, 0)）（4.1-1，D-11）",源码路径+行号、对应运行测试或数据库/Redis/队列证据,表格单元格已拆为单一字段断言
REQ-CF-01977,core-finance,docs/PRD-模型缓存定价与缓存计量.md,4.6 回退规则汇总,| R5 | `cache_pricing_mode = discount_rate` | 写入全价 + 读取折扣率，等价旧版（4.4） |,logic,P1,场景应满足：`cache_pricing_mode = discount_rate`,源码路径+行号、对应运行测试或数据库/Redis/队列证据,表格单元格已拆为单一字段断言
REQ-CF-01978,core-finance,docs/PRD-模型缓存定价与缓存计量.md,4.6 回退规则汇总,| R5 | `cache_pricing_mode = discount_rate` | 写入全价 + 读取折扣率，等价旧版（4.4） |,logic,P1,回退行为应满足：写入全价 + 读取折扣率，等价旧版（4.4）,源码路径+行号、对应运行测试或数据库/Redis/队列证据,表格单元格已拆为单一字段断言
REQ-CF-01979,core-finance,docs/PRD-模型缓存定价与缓存计量.md,4.6 回退规则汇总,| R6 | 上游/1M 口径价格 | ÷1000 归一为 /1K（4.5） |,logic,P1,场景应满足：上游/1M 口径价格,源码路径+行号、对应运行测试或数据库/Redis/队列证据,表格单元格已拆为单一字段断言
REQ-CF-01980,core-finance,docs/PRD-模型缓存定价与缓存计量.md,4.6 回退规则汇总,| R6 | 上游/1M 口径价格 | ÷1000 归一为 /1K（4.5） |,logic,P1,回退行为应满足：÷1000 归一为 /1K（4.5）,源码路径+行号、对应运行测试或数据库/Redis/队列证据,表格单元格已拆为单一字段断言
REQ-CF-01981,core-finance,docs/PRD-模型缓存定价与缓存计量.md,4.7 精度规则,"| 价格字段（读取/写入单价、成本价） | numeric(18,6) | ¥/1K tokens |",field,P1,对象应满足：价格字段（读取/写入单价、成本价）,源码路径+行号、对应运行测试或数据库/Redis/队列证据,表格单元格已拆为单一字段断言
REQ-CF-01982,core-finance,docs/PRD-模型缓存定价与缓存计量.md,4.7 精度规则,"| 价格字段（读取/写入单价、成本价） | numeric(18,6) | ¥/1K tokens |",logic,P1,"精度应满足：numeric(18,6)",源码路径+行号、对应运行测试或数据库/Redis/队列证据,表格单元格已拆为单一字段断言
REQ-CF-01983,core-finance,docs/PRD-模型缓存定价与缓存计量.md,4.7 精度规则,"| 价格字段（读取/写入单价、成本价） | numeric(18,6) | ¥/1K tokens |",logic,P1,说明应满足：¥/1K tokens,源码路径+行号、对应运行测试或数据库/Redis/队列证据,表格单元格已拆为单一字段断言
REQ-CF-01984,core-finance,docs/PRD-模型缓存定价与缓存计量.md,4.7 精度规则,"| 计量金额字段（cache_hit_cost / cache_write_cost / cache_discount / cost） | numeric(18,8) | ¥；与现有 cost / cache_discount 列一致 |",field,P1,对象应满足：计量金额字段（cache_hit_cost / cache_write_cost / cache_discount / cost）,源码路径+行号、对应运行测试或数据库/Redis/队列证据,表格单元格已拆为单一字段断言
REQ-CF-01985,core-finance,docs/PRD-模型缓存定价与缓存计量.md,4.7 精度规则,"| 计量金额字段（cache_hit_cost / cache_write_cost / cache_discount / cost） | numeric(18,8) | ¥；与现有 cost / cache_discount 列一致 |",logic,P1,"精度应满足：numeric(18,8)",源码路径+行号、对应运行测试或数据库/Redis/队列证据,表格单元格已拆为单一字段断言
REQ-CF-01986,core-finance,docs/PRD-模型缓存定价与缓存计量.md,4.7 精度规则,"| 计量金额字段（cache_hit_cost / cache_write_cost / cache_discount / cost） | numeric(18,8) | ¥；与现有 cost / cache_discount 列一致 |",logic,P1,说明应满足：¥；与现有 cost / cache_discount 列一致,源码路径+行号、对应运行测试或数据库/Redis/队列证据,表格单元格已拆为单一字段断言
REQ-CF-01987,core-finance,docs/PRD-模型缓存定价与缓存计量.md,4.7 精度规则,| token 计量 | integer | 精确计数 |,logic,P1,对象应满足：token 计量,源码路径+行号、对应运行测试或数据库/Redis/队列证据,表格单元格已拆为单一字段断言
REQ-CF-01988,core-finance,docs/PRD-模型缓存定价与缓存计量.md,4.7 精度规则,| token 计量 | integer | 精确计数 |,logic,P1,精度应满足：integer,源码路径+行号、对应运行测试或数据库/Redis/队列证据,表格单元格已拆为单一字段断言
REQ-CF-01989,core-finance,docs/PRD-模型缓存定价与缓存计量.md,4.7 精度规则,| token 计量 | integer | 精确计数 |,logic,P1,说明应满足：精确计数,源码路径+行号、对应运行测试或数据库/Redis/队列证据,表格单元格已拆为单一字段断言
REQ-CF-01990,core-finance,docs/PRD-模型缓存定价与缓存计量.md,4.7 精度规则,| 计算 / 扣费 / 流水输出 | toFixed(8) | 对齐现有 cost 列与全链路输出（settle 链路），**不引入额外舍入层** |,logic,P1,对象应满足：计算 / 扣费 / 流水输出,源码路径+行号、对应运行测试或数据库/Redis/队列证据,表格单元格已拆为单一字段断言
REQ-CF-01991,core-finance,docs/PRD-模型缓存定价与缓存计量.md,4.7 精度规则,| 计算 / 扣费 / 流水输出 | toFixed(8) | 对齐现有 cost 列与全链路输出（settle 链路），**不引入额外舍入层** |,logic,P1,精度应满足：toFixed(8),源码路径+行号、对应运行测试或数据库/Redis/队列证据,表格单元格已拆为单一字段断言
REQ-CF-01992,core-finance,docs/PRD-模型缓存定价与缓存计量.md,4.7 精度规则,| 计算 / 扣费 / 流水输出 | toFixed(8) | 对齐现有 cost 列与全链路输出（settle 链路），**不引入额外舍入层** |,logic,P1,说明应满足：对齐现有 cost 列与全链路输出（settle 链路），**不引入额外舍入层**,源码路径+行号、对应运行测试或数据库/Redis/队列证据,表格单元格已拆为单一字段断言
REQ-CF-01993,core-finance,docs/PRD-模型缓存定价与缓存计量.md,4.7 精度规则,| 前端展示 | toFixed(2) | 前端职责，不丢原始精度 |,logic,P1,对象应满足：前端展示,源码路径+行号、对应运行测试或数据库/Redis/队列证据,表格单元格已拆为单一字段断言
REQ-CF-01994,core-finance,docs/PRD-模型缓存定价与缓存计量.md,4.7 精度规则,| 前端展示 | toFixed(2) | 前端职责，不丢原始精度 |,logic,P1,精度应满足：toFixed(2),源码路径+行号、对应运行测试或数据库/Redis/队列证据,表格单元格已拆为单一字段断言
REQ-CF-01995,core-finance,docs/PRD-模型缓存定价与缓存计量.md,4.7 精度规则,| 前端展示 | toFixed(2) | 前端职责，不丢原始精度 |,logic,P1,说明应满足：前端职责，不丢原始精度,源码路径+行号、对应运行测试或数据库/Redis/队列证据,表格单元格已拆为单一字段断言
REQ-CF-01996,core-finance,docs/PRD-模型缓存定价与缓存计量.md,4.7 精度规则,| 批量消费精度 | 按每笔分别计算后汇总 | 沿用现有规则 |,logic,P1,对象应满足：批量消费精度,源码路径+行号、对应运行测试或数据库/Redis/队列证据,表格单元格已拆为单一字段断言
REQ-CF-01997,core-finance,docs/PRD-模型缓存定价与缓存计量.md,4.7 精度规则,| 批量消费精度 | 按每笔分别计算后汇总 | 沿用现有规则 |,logic,P1,精度应满足：按每笔分别计算后汇总,源码路径+行号、对应运行测试或数据库/Redis/队列证据,表格单元格已拆为单一字段断言
REQ-CF-01998,core-finance,docs/PRD-模型缓存定价与缓存计量.md,4.7 精度规则,| 批量消费精度 | 按每笔分别计算后汇总 | 沿用现有规则 |,logic,P1,说明应满足：沿用现有规则,源码路径+行号、对应运行测试或数据库/Redis/队列证据,表格单元格已拆为单一字段断言
REQ-CF-01999,core-finance,docs/PRD-模型缓存定价与缓存计量.md,4.7 精度规则,"精度口径已按 **D-1 定稿**：存储/计算 numeric(18,8) + 输出 toFixed(8) + 展示 toFixed(2)；同时修订 `ref-5.2 §3.1`（原""6 位""）与 `§8.2`（原""4 位""）三处不一致口径（见第 10.6 节）。",logic,P1,"精度口径已按 **D-1 定稿**：存储/计算 numeric(18,8) + 输出 toFixed(8) + 展示 toFixed(2)；同时修订 `ref-5.2 §3.1`（原""6 位""）与 `§8.2`（原""4 位""）三处不一致口径（见第 10.6 节）。",源码路径+行号、对应运行测试或数据库/Redis/队列证据,N/A：原审计记录未提供补充依据；待复核源码、测试及运行证据。
REQ-CF-02000,core-finance,docs/PRD-模型缓存定价与缓存计量.md,5. 字段定义,格式对齐 `data-dictionary.md`（字段 | 业务含义 | 约束/规则 | 关联/备注）。**业务语义为准**，物理列名/类型实现由 arch-agent / backend-agent 按 Drizzle schema 落地；字段命名遵循方案 doc。,field,P1,格式对齐 `data-dictionary.md`（字段 | 业务含义 | 约束/规则 | 关联/备注）。**业务语义为准**，物理列名/类型实现由 arch-agent / backend-agent 按 Drizzle schema 落地；字段命名遵循方案 doc。,源码路径+行号、对应运行测试或数据库/Redis/队列证据,N/A：原审计记录未提供补充依据；待复核源码、测试及运行证据。
REQ-CF-02001,core-finance,docs/PRD-模型缓存定价与缓存计量.md,5. 字段定义,所有新增字段**均可空、无默认值迁移**，存量数据无需迁移（第 10 节）。,field,P1,所有新增字段**均可空、无默认值迁移**，存量数据无需迁移（第 10 节）。,源码路径+行号、对应运行测试或数据库/Redis/队列证据,N/A：原审计记录未提供补充依据；待复核源码、测试及运行证据。
REQ-CF-02002,core-finance,docs/PRD-模型缓存定价与缓存计量.md,5. 字段定义,## 5. 字段定义,field,P1,**表名映射（方案/PRD 术语 ↔ 代码实际载体，评审 §3.1 裁定：双轨——正文保留方案术语以便追溯，标题与现状依据标注实际表名）**,源码路径+行号、对应运行测试或数据库/Redis/队列证据,N/A：原审计记录未提供补充依据；待复核源码、测试及运行证据。
REQ-CF-02003,core-finance,docs/PRD-模型缓存定价与缓存计量.md,5. 字段定义,> 格式对齐 `data-dictionary.md`（字段 | 业务含义 | 约束/规则 | 关联/备注）。**业务语义为准**，物理列名/类型实现由 arch-agent / backend-agent 按 Drizzle schema 落地；字段命名遵循方案 doc。,field,P1,方案 doc / PRD 术语应满足：`vendor_models`（L0 成本价）,源码路径+行号、对应运行测试或数据库/Redis/队列证据,表格单元格已拆为单一字段断言
REQ-CF-02004,core-finance,docs/PRD-模型缓存定价与缓存计量.md,5. 字段定义,## 5. 字段定义,field,P1,代码实际载体应满足：**`supplier_models`**,源码路径+行号、对应运行测试或数据库/Redis/队列证据,表格单元格已拆为单一字段断言
REQ-CF-02005,core-finance,docs/PRD-模型缓存定价与缓存计量.md,5. 字段定义,> 格式对齐 `data-dictionary.md`（字段 | 业务含义 | 约束/规则 | 关联/备注）。**业务语义为准**，物理列名/类型实现由 arch-agent / backend-agent 按 Drizzle schema 落地；字段命名遵循方案 doc。,field,P1,差异事实应满足：表名不同；现有 input/output_price 为 varchar(30)，L0 成本列整体未落地,源码路径+行号、对应运行测试或数据库/Redis/队列证据,表格单元格已拆为单一字段断言
REQ-CF-02006,core-finance,docs/PRD-模型缓存定价与缓存计量.md,5. 字段定义,## 5. 字段定义,field,P1,处置应满足：标题标注 + 现状依据修正（§2.1）,源码路径+行号、对应运行测试或数据库/Redis/队列证据,表格单元格已拆为单一字段断言
REQ-CF-02007,core-finance,docs/PRD-模型缓存定价与缓存计量.md,5. 字段定义,> 格式对齐 `data-dictionary.md`（字段 | 业务含义 | 约束/规则 | 关联/备注）。**业务语义为准**，物理列名/类型实现由 arch-agent / backend-agent 按 Drizzle schema 落地；字段命名遵循方案 doc。,field,P1,方案 doc / PRD 术语应满足：`models`（L2 覆盖价）,源码路径+行号、对应运行测试或数据库/Redis/队列证据,表格单元格已拆为单一字段断言
REQ-CF-02008,core-finance,docs/PRD-模型缓存定价与缓存计量.md,5. 字段定义,> 格式对齐 `data-dictionary.md`（字段 | 业务含义 | 约束/规则 | 关联/备注）。**业务语义为准**，物理列名/类型实现由 arch-agent / backend-agent 按 Drizzle schema 落地；字段命名遵循方案 doc。,field,P1,代码实际载体应满足：**无此表**；L2 语义 = `vendor_pricing(pricing_group='default')` 记录,源码路径+行号、对应运行测试或数据库/Redis/队列证据,表格单元格已拆为单一字段断言
REQ-CF-02009,core-finance,docs/PRD-模型缓存定价与缓存计量.md,5. 字段定义,## 5. 字段定义,field,P1,差异事实应满足：`queryDefaultPricing` 即 L2 载体,源码路径+行号、对应运行测试或数据库/Redis/队列证据,表格单元格已拆为单一字段断言
REQ-CF-02010,core-finance,docs/PRD-模型缓存定价与缓存计量.md,5. 字段定义,## 5. 字段定义,field,P0,处置应满足：P0 不建 models 列；级 2 承载 L2 语义（§4.2 D-10）,源码路径+行号、对应运行测试或数据库/Redis/队列证据,表格单元格已拆为单一字段断言
REQ-CF-02011,core-finance,docs/PRD-模型缓存定价与缓存计量.md,5. 字段定义,> 格式对齐 `data-dictionary.md`（字段 | 业务含义 | 约束/规则 | 关联/备注）。**业务语义为准**，物理列名/类型实现由 arch-agent / backend-agent 按 Drizzle schema 落地；字段命名遵循方案 doc。,field,P1,方案 doc / PRD 术语应满足：`call_logs`（调用计量审计）,源码路径+行号、对应运行测试或数据库/Redis/队列证据,表格单元格已拆为单一字段断言
REQ-CF-02012,core-finance,docs/PRD-模型缓存定价与缓存计量.md,5. 字段定义,> 格式对齐 `data-dictionary.md`（字段 | 业务含义 | 约束/规则 | 关联/备注）。**业务语义为准**，物理列名/类型实现由 arch-agent / backend-agent 按 Drizzle schema 落地；字段命名遵循方案 doc。,field,P1,代码实际载体应满足：**`consumption_records`**（按月 RANGE 分区，复合主键）,源码路径+行号、对应运行测试或数据库/Redis/队列证据,表格单元格已拆为单一字段断言
REQ-CF-02013,core-finance,docs/PRD-模型缓存定价与缓存计量.md,5. 字段定义,> 格式对齐 `data-dictionary.md`（字段 | 业务含义 | 约束/规则 | 关联/备注）。**业务语义为准**，物理列名/类型实现由 arch-agent / backend-agent 按 Drizzle schema 落地；字段命名遵循方案 doc。,field,P0,差异事实应满足：唯一消费/审计表；已含 cache_hit_tokens/cache_discount,源码路径+行号、对应运行测试或数据库/Redis/队列证据,表格单元格已拆为单一字段断言
REQ-CF-02014,core-finance,docs/PRD-模型缓存定价与缓存计量.md,5. 字段定义,## 5. 字段定义,field,P1,处置应满足：标题标注 + 落库归属（§5.4 D-8）,源码路径+行号、对应运行测试或数据库/Redis/队列证据,表格单元格已拆为单一字段断言
REQ-CF-02015,core-finance,docs/PRD-模型缓存定价与缓存计量.md,5. 字段定义,> 格式对齐 `data-dictionary.md`（字段 | 业务含义 | 约束/规则 | 关联/备注）。**业务语义为准**，物理列名/类型实现由 arch-agent / backend-agent 按 Drizzle schema 落地；字段命名遵循方案 doc。,field,P1,方案 doc / PRD 术语应满足：`billing_logs`（定价快照）,源码路径+行号、对应运行测试或数据库/Redis/队列证据,表格单元格已拆为单一字段断言
REQ-CF-02016,core-finance,docs/PRD-模型缓存定价与缓存计量.md,5. 字段定义,## 5. 字段定义,field,P1,代码实际载体应满足：**不存在**,源码路径+行号、对应运行测试或数据库/Redis/队列证据,表格单元格已拆为单一字段断言
REQ-CF-02017,core-finance,docs/PRD-模型缓存定价与缓存计量.md,5. 字段定义,## 5. 字段定义,field,P1,差异事实应满足：ref-5.2 DDL 未实现,源码路径+行号、对应运行测试或数据库/Redis/队列证据,表格单元格已拆为单一字段断言
REQ-CF-02018,core-finance,docs/PRD-模型缓存定价与缓存计量.md,5. 字段定义,> 格式对齐 `data-dictionary.md`（字段 | 业务含义 | 约束/规则 | 关联/备注）。**业务语义为准**，物理列名/类型实现由 arch-agent / backend-agent 按 Drizzle schema 落地；字段命名遵循方案 doc。,field,P1,处置应满足：快照 2 列并入 consumption_records（§5.5 D-8）,源码路径+行号、对应运行测试或数据库/Redis/队列证据,表格单元格已拆为单一字段断言
REQ-CF-02019,core-finance,docs/PRD-模型缓存定价与缓存计量.md,5. 字段定义,> 格式对齐 `data-dictionary.md`（字段 | 业务含义 | 约束/规则 | 关联/备注）。**业务语义为准**，物理列名/类型实现由 arch-agent / backend-agent 按 Drizzle schema 落地；字段命名遵循方案 doc。,field,P1,方案 doc / PRD 术语应满足：`vendor_pricing`（L1 标准价）,源码路径+行号、对应运行测试或数据库/Redis/队列证据,表格单元格已拆为单一字段断言
REQ-CF-02020,core-finance,docs/PRD-模型缓存定价与缓存计量.md,5. 字段定义,> 格式对齐 `data-dictionary.md`（字段 | 业务含义 | 约束/规则 | 关联/备注）。**业务语义为准**，物理列名/类型实现由 arch-agent / backend-agent 按 Drizzle schema 落地；字段命名遵循方案 doc。,field,P1,代码实际载体应满足：`vendor_pricing`,源码路径+行号、对应运行测试或数据库/Redis/队列证据,表格单元格已拆为单一字段断言
REQ-CF-02021,core-finance,docs/PRD-模型缓存定价与缓存计量.md,5. 字段定义,## 5. 字段定义,field,P1,差异事实应满足：表名一致,源码路径+行号、对应运行测试或数据库/Redis/队列证据,表格单元格已拆为单一字段断言
REQ-CF-02022,core-finance,docs/PRD-模型缓存定价与缓存计量.md,5. 字段定义,## 5. 字段定义,field,P1,处置应满足：无差异,源码路径+行号、对应运行测试或数据库/Redis/队列证据,表格单元格已拆为单一字段断言
REQ-CF-02023,core-finance,docs/PRD-模型缓存定价与缓存计量.md,5.1 `supplier_models`（方案术语 `vendor_models`，渠道模型映射，L0 缓存成本价）,"| `cost_cache_read_input_price` | 缓存读取成本价（¥/1K） | numeric(18,6)，可空 | 渠道同步引擎从上游价格页抓取/映射填充；无法获取时置空 |",field,P1,字段应满足：`cost_cache_read_input_price`,源码路径+行号、对应运行测试或数据库/Redis/队列证据,表格单元格已拆为单一字段断言
REQ-CF-02024,core-finance,docs/PRD-模型缓存定价与缓存计量.md,5.1 `supplier_models`（方案术语 `vendor_models`，渠道模型映射，L0 缓存成本价）,"| `cost_cache_read_input_price` | 缓存读取成本价（¥/1K） | numeric(18,6)，可空 | 渠道同步引擎从上游价格页抓取/映射填充；无法获取时置空 |",logic,P1,业务含义应满足：缓存读取成本价（¥/1K）,源码路径+行号、对应运行测试或数据库/Redis/队列证据,表格单元格已拆为单一字段断言
REQ-CF-02025,core-finance,docs/PRD-模型缓存定价与缓存计量.md,5.1 `supplier_models`（方案术语 `vendor_models`，渠道模型映射，L0 缓存成本价）,"| `cost_cache_read_input_price` | 缓存读取成本价（¥/1K） | numeric(18,6)，可空 | 渠道同步引擎从上游价格页抓取/映射填充；无法获取时置空 |",logic,P1,"约束/规则应满足：numeric(18,6)，可空",源码路径+行号、对应运行测试或数据库/Redis/队列证据,表格单元格已拆为单一字段断言
REQ-CF-02026,core-finance,docs/PRD-模型缓存定价与缓存计量.md,5.1 `supplier_models`（方案术语 `vendor_models`，渠道模型映射，L0 缓存成本价）,"| `cost_cache_read_input_price` | 缓存读取成本价（¥/1K） | numeric(18,6)，可空 | 渠道同步引擎从上游价格页抓取/映射填充；无法获取时置空 |",logic,P1,关联/备注应满足：渠道同步引擎从上游价格页抓取/映射填充；无法获取时置空,源码路径+行号、对应运行测试或数据库/Redis/队列证据,表格单元格已拆为单一字段断言
REQ-CF-02027,core-finance,docs/PRD-模型缓存定价与缓存计量.md,5.1 `supplier_models`（方案术语 `vendor_models`，渠道模型映射，L0 缓存成本价）,"| `cost_cache_write_input_price` | 缓存写入成本价（¥/1K） | numeric(18,6)，可空 | 仅 Anthropic 系模型通常需要；无法获取时置空 |",field,P1,字段应满足：`cost_cache_write_input_price`,源码路径+行号、对应运行测试或数据库/Redis/队列证据,表格单元格已拆为单一字段断言
REQ-CF-02028,core-finance,docs/PRD-模型缓存定价与缓存计量.md,5.1 `supplier_models`（方案术语 `vendor_models`，渠道模型映射，L0 缓存成本价）,"| `cost_cache_write_input_price` | 缓存写入成本价（¥/1K） | numeric(18,6)，可空 | 仅 Anthropic 系模型通常需要；无法获取时置空 |",logic,P1,业务含义应满足：缓存写入成本价（¥/1K）,源码路径+行号、对应运行测试或数据库/Redis/队列证据,表格单元格已拆为单一字段断言
REQ-CF-02030,core-finance,docs/PRD-模型缓存定价与缓存计量.md,5.1 `supplier_models`（方案术语 `vendor_models`，渠道模型映射，L0 缓存成本价）,"| `cost_cache_write_input_price` | 缓存写入成本价（¥/1K） | numeric(18,6)，可空 | 仅 Anthropic 系模型通常需要；无法获取时置空 |",logic,P1,关联/备注应满足：仅 Anthropic 系模型通常需要；无法获取时置空,源码路径+行号、对应运行测试或数据库/Redis/队列证据,表格单元格已拆为单一字段断言
REQ-CF-02031,core-finance,docs/PRD-模型缓存定价与缓存计量.md,5.2 `vendor_pricing`（渠道售价，L1 标准价）,"| `cache_read_input_price` | 缓存读取售价（¥/1K） | numeric(18,6)，可空；≥0 | 价格管理页录入（F10） |",field,P1,字段应满足：`cache_read_input_price`,源码路径+行号、对应运行测试或数据库/Redis/队列证据,表格单元格已拆为单一字段断言
REQ-CF-02032,core-finance,docs/PRD-模型缓存定价与缓存计量.md,5.2 `vendor_pricing`（渠道售价，L1 标准价）,"| `cache_read_input_price` | 缓存读取售价（¥/1K） | numeric(18,6)，可空；≥0 | 价格管理页录入（F10） |",logic,P1,业务含义应满足：缓存读取售价（¥/1K）,源码路径+行号、对应运行测试或数据库/Redis/队列证据,表格单元格已拆为单一字段断言
REQ-CF-02033,core-finance,docs/PRD-模型缓存定价与缓存计量.md,5.2 `vendor_pricing`（渠道售价，L1 标准价）,"| `cache_read_input_price` | 缓存读取售价（¥/1K） | numeric(18,6)，可空；≥0 | 价格管理页录入（F10） |",logic,P1,"约束/规则应满足：numeric(18,6)，可空；≥0",源码路径+行号、对应运行测试或数据库/Redis/队列证据,表格单元格已拆为单一字段断言
REQ-CF-02034,core-finance,docs/PRD-模型缓存定价与缓存计量.md,5.2 `vendor_pricing`（渠道售价，L1 标准价）,"| `cache_read_input_price` | 缓存读取售价（¥/1K） | numeric(18,6)，可空；≥0 | 价格管理页录入（F10） |",logic,P1,关联/备注应满足：价格管理页录入（F10）,源码路径+行号、对应运行测试或数据库/Redis/队列证据,表格单元格已拆为单一字段断言
REQ-CF-02035,core-finance,docs/PRD-模型缓存定价与缓存计量.md,5.2 `vendor_pricing`（渠道售价，L1 标准价）,"| `cache_write_input_price` | 缓存写入售价（¥/1K） | numeric(18,6)，可空；≥0 | 仅 Anthropic 系模型通常需要 |",field,P1,字段应满足：`cache_write_input_price`,源码路径+行号、对应运行测试或数据库/Redis/队列证据,表格单元格已拆为单一字段断言
REQ-CF-02036,core-finance,docs/PRD-模型缓存定价与缓存计量.md,5.2 `vendor_pricing`（渠道售价，L1 标准价）,"| `cache_write_input_price` | 缓存写入售价（¥/1K） | numeric(18,6)，可空；≥0 | 仅 Anthropic 系模型通常需要 |",logic,P1,业务含义应满足：缓存写入售价（¥/1K）,源码路径+行号、对应运行测试或数据库/Redis/队列证据,表格单元格已拆为单一字段断言
REQ-CF-02038,core-finance,docs/PRD-模型缓存定价与缓存计量.md,5.2 `vendor_pricing`（渠道售价，L1 标准价）,"| `cache_write_input_price` | 缓存写入售价（¥/1K） | numeric(18,6)，可空；≥0 | 仅 Anthropic 系模型通常需要 |",logic,P1,关联/备注应满足：仅 Anthropic 系模型通常需要,源码路径+行号、对应运行测试或数据库/Redis/队列证据,表格单元格已拆为单一字段断言
REQ-CF-02039,core-finance,docs/PRD-模型缓存定价与缓存计量.md,5.2 `vendor_pricing`（渠道售价，L1 标准价）,"| `cache_discount_rate` | 缓存命中折扣率 | varchar(10)，0-1，可空 | **语义降级**：由""计费依据""降为""兼容/快捷配置 + 展示反推""（第 4.2 节级 3） |",field,P1,字段应满足：`cache_discount_rate`,源码路径+行号、对应运行测试或数据库/Redis/队列证据,表格单元格已拆为单一字段断言
REQ-CF-02040,core-finance,docs/PRD-模型缓存定价与缓存计量.md,5.2 `vendor_pricing`（渠道售价，L1 标准价）,"| `cache_discount_rate` | 缓存命中折扣率 | varchar(10)，0-1，可空 | **语义降级**：由""计费依据""降为""兼容/快捷配置 + 展示反推""（第 4.2 节级 3） |",logic,P1,业务含义应满足：缓存命中折扣率,源码路径+行号、对应运行测试或数据库/Redis/队列证据,表格单元格已拆为单一字段断言
REQ-CF-02041,core-finance,docs/PRD-模型缓存定价与缓存计量.md,5.2 `vendor_pricing`（渠道售价，L1 标准价）,"| `cache_discount_rate` | 缓存命中折扣率 | varchar(10)，0-1，可空 | **语义降级**：由""计费依据""降为""兼容/快捷配置 + 展示反推""（第 4.2 节级 3） |",logic,P1,约束/规则应满足：varchar(10)，0-1，可空,源码路径+行号、对应运行测试或数据库/Redis/队列证据,表格单元格已拆为单一字段断言
REQ-CF-02042,core-finance,docs/PRD-模型缓存定价与缓存计量.md,5.2 `vendor_pricing`（渠道售价，L1 标准价）,"| `cache_discount_rate` | 缓存命中折扣率 | varchar(10)，0-1，可空 | **语义降级**：由""计费依据""降为""兼容/快捷配置 + 展示反推""（第 4.2 节级 3） |",logic,P1,"关联/备注应满足：**语义降级**：由""计费依据""降为""兼容/快捷配置 + 展示反推""（第 4.2 节级 3）",源码路径+行号、对应运行测试或数据库/Redis/队列证据,表格单元格已拆为单一字段断言
REQ-CF-02043,core-finance,docs/PRD-模型缓存定价与缓存计量.md,5.3 `models`（**表不存在，P0 不落地**；L2 覆盖价语义 = `vendor_pricing(pricing_group='default')`，见 §4.2 D-10）,"本表保留字段定义作**未来参考**（方案原文""可选增强""）；本期不新增 models 表/列。需要逐模型配置显式缓存价的，配置在 `vendor_pricing` default 组即可（级 2 直接命中，天然承载 L2 覆盖语义，避免双载体并存）。",field,P0,"本表保留字段定义作**未来参考**（方案原文""可选增强""）；本期不新增 models 表/列。需要逐模型配置显式缓存价的，配置在 `vendor_pricing` default 组即可（级 2 直接命中，天然承载 L2 覆盖语义，避免双载体并存）。",源码路径+行号、对应运行测试或数据库/Redis/队列证据,N/A：原审计记录未提供补充依据；待复核源码、测试及运行证据。
REQ-CF-02044,core-finance,docs/PRD-模型缓存定价与缓存计量.md,5.3 `models`（**表不存在，P0 不落地**；L2 覆盖价语义 = `vendor_pricing(pricing_group='default')`，见 §4.2 D-10）,"| `override_cache_read_input_price` | 缓存读取覆盖价（¥/1K） | numeric(18,6)，可空；≥0 | 未来参考；本期不落地（D-10） |",field,P0,字段应满足：`override_cache_read_input_price`,源码路径+行号、对应运行测试或数据库/Redis/队列证据,表格单元格已拆为单一字段断言
REQ-CF-02045,core-finance,docs/PRD-模型缓存定价与缓存计量.md,5.3 `models`（**表不存在，P0 不落地**；L2 覆盖价语义 = `vendor_pricing(pricing_group='default')`，见 §4.2 D-10）,"| `override_cache_read_input_price` | 缓存读取覆盖价（¥/1K） | numeric(18,6)，可空；≥0 | 未来参考；本期不落地（D-10） |",logic,P0,业务含义应满足：缓存读取覆盖价（¥/1K）,源码路径+行号、对应运行测试或数据库/Redis/队列证据,表格单元格已拆为单一字段断言
REQ-CF-02046,core-finance,docs/PRD-模型缓存定价与缓存计量.md,5.3 `models`（**表不存在，P0 不落地**；L2 覆盖价语义 = `vendor_pricing(pricing_group='default')`，见 §4.2 D-10）,"| `override_cache_read_input_price` | 缓存读取覆盖价（¥/1K） | numeric(18,6)，可空；≥0 | 未来参考；本期不落地（D-10） |",logic,P0,"约束/规则应满足：numeric(18,6)，可空；≥0",源码路径+行号、对应运行测试或数据库/Redis/队列证据,表格单元格已拆为单一字段断言
