req_id,domain,source_path,bad_fields,recovered_section,recovered_quote,recovered_assertion,quote_source_lines,section_source_lines,conversion,compound_after_recovery,status,basis
UA2-01823,user-agent,docs/PRD-用户端体验增强.md,source_quote;atomic_assertion,寰呭疄鐜|,澶氭ā鍨嬪姣,澶氭ā鍨嬪姣,,33,,NO,MANUAL_REVIEW,至少一个受影响字段无法整字段安全转换，或完整源行不可读/不可定位，或存在复合断言
UA2-01824,user-agent,docs/PRD-用户端体验增强.md,source_quote;atomic_assertion,寰呭疄鐜|,鍚屼竴璇锋眰鍙戦€佸埌澶氫釜妯″瀷锛屾í鍚戝姣,鍚屼竴璇锋眰鍙戦€佸埌澶氫釜妯″瀷锛屾í鍚戝姣,,33,,NO,MANUAL_REVIEW,至少一个受影响字段无法整字段安全转换，或完整源行不可读/不可定位，或存在复合断言
UA2-01826,user-agent,docs/PRD-用户端体验增强.md,source_quote;atomic_assertion,寰呭疄鐜|,涓€閿敓鎴愬悇璇█璋冪敤浠ｇ爜,涓€閿敓鎴愬悇璇█璋冪敤浠ｇ爜,,33,,NO,MANUAL_REVIEW,至少一个受影响字段无法整字段安全转换，或完整源行不可读/不可定位，或存在复合断言
UA2-01827,user-agent,docs/PRD-用户端体验增强.md,source_section,API 接口,POST,POST,46;118;283;315;317;318;319,41;114;151;213;275;310;381;435,gb18030->utf8 x1,NO,REVIEW_CANDIDATE,所有受影响字段均完成整字段可逆转换，且引用/章节可定位；仍需人工确认
UA2-01828,user-agent,docs/PRD-用户端体验增强.md,source_section,API 接口,/api/v1/playground/chat/completions,/api/v1/playground/chat/completions,,41;114;151;213;275;310;381;435,gb18030->utf8 x1,NO,MANUAL_REVIEW,至少一个受影响字段无法整字段安全转换，或完整源行不可读/不可定位，或存在复合断言
UA2-01829,user-agent,docs/PRD-用户端体验增强.md,source_section;source_quote;atomic_assertion,API 接口,瀵硅瘽璋冭瘯锛堟祦寮闈炴祦寮忥紝甯﹂摼璺拷韪級,瀵硅瘽璋冭瘯锛堟祦寮闈炴祦寮忥紝甯﹂摼璺拷韪級,,41;114;151;213;275;310;381;435,gb18030->utf8 x1,NO,MANUAL_REVIEW,至少一个受影响字段无法整字段安全转换，或完整源行不可读/不可定位，或存在复合断言
UA2-01830,user-agent,docs/PRD-用户端体验增强.md,source_section,API 接口,model_manage,model_manage,46;48,41;114;151;213;275;310;381;435,gb18030->utf8 x1,NO,REVIEW_CANDIDATE,所有受影响字段均完成整字段可逆转换，且引用/章节可定位；仍需人工确认
UA2-01832,user-agent,docs/PRD-用户端体验增强.md,source_section,API 接口,/api/v1/playground/embeddings,/api/v1/playground/embeddings,46,41;114;151;213;275;310;381;435,gb18030->utf8 x1,NO,REVIEW_CANDIDATE,所有受影响字段均完成整字段可逆转换，且引用/章节可定位；仍需人工确认
UA2-01833,user-agent,docs/PRD-用户端体验增强.md,source_section,API 接口,向量嵌入调试,向量嵌入调试,46,41;114;151;213;275;310;381;435,gb18030->utf8 x1,NO,REVIEW_CANDIDATE,所有受影响字段均完成整字段可逆转换，且引用/章节可定位；仍需人工确认
UA2-01836,user-agent,docs/PRD-用户端体验增强.md,source_section,API 接口,/api/v1/playground/rerank,/api/v1/playground/rerank,,41;114;151;213;275;310;381;435,gb18030->utf8 x1,NO,MANUAL_REVIEW,至少一个受影响字段无法整字段安全转换，或完整源行不可读/不可定位，或存在复合断言
UA2-01837,user-agent,docs/PRD-用户端体验增强.md,source_section;source_quote;atomic_assertion,API 接口,閲嶆帓搴忚皟璇,閲嶆帓搴忚皟璇,,41;114;151;213;275;310;381;435,gb18030->utf8 x1,NO,MANUAL_REVIEW,至少一个受影响字段无法整字段安全转换，或完整源行不可读/不可定位，或存在复合断言
UA2-01839,user-agent,docs/PRD-用户端体验增强.md,source_section,API 接口,GET,GET,48;119;122;123;155;157;158;217;218;219;220;221;222;279;281;314;316;320;388;389;439;441;442;443,41;114;151;213;275;310;381;435,gb18030->utf8 x1,NO,REVIEW_CANDIDATE,所有受影响字段均完成整字段可逆转换，且引用/章节可定位；仍需人工确认
UA2-01840,user-agent,docs/PRD-用户端体验增强.md,source_section,API 接口,/api/v1/playground/models,/api/v1/playground/models,48,41;114;151;213;275;310;381;435,gb18030->utf8 x1,NO,REVIEW_CANDIDATE,所有受影响字段均完成整字段可逆转换，且引用/章节可定位；仍需人工确认
UA2-01841,user-agent,docs/PRD-用户端体验增强.md,source_section;source_quote;atomic_assertion,API 接口,可调试模型列表（按类型分组）,可调试模型列表（按类型分组）,48,41;114;151;213;275;310;381;435,gb18030->utf8 x1,NO,REVIEW_CANDIDATE,所有受影响字段均完成整字段可逆转换，且引用/章节可定位；仍需人工确认
UA2-01844,user-agent,docs/PRD-用户端体验增强.md,source_section,API 接口,/api/v1/playground/models/:id/vendors,/api/v1/playground/models/:id/vendors,,41;114;151;213;275;310;381;435,gb18030->utf8 x1,NO,MANUAL_REVIEW,至少一个受影响字段无法整字段安全转换，或完整源行不可读/不可定位，或存在复合断言
UA2-01845,user-agent,docs/PRD-用户端体验增强.md,source_section;source_quote;atomic_assertion,API 接口,妯″瀷渚涘簲鍟嗚鎯,妯″瀷渚涘簲鍟嗚鎯,,41;114;151;213;275;310;381;435,gb18030->utf8 x1,NO,MANUAL_REVIEW,至少一个受影响字段无法整字段安全转换，或完整源行不可读/不可定位，或存在复合断言
UA2-01847,user-agent,docs/PRD-用户端体验增强.md,source_section;source_quote;atomic_assertion,前端变更,"绠＄悊鍚庡彴 鈫鏂板""API 璋冭瘯""鍏ュ彛","绠＄悊鍚庡彴 鈫鏂板""API 璋冭瘯""鍏ュ彛",,51;125;160;224;285;322;393;445,gb18030->utf8 x1,NO,MANUAL_REVIEW,至少一个受影响字段无法整字段安全转换，或完整源行不可读/不可定位，或存在复合断言
UA2-01848,user-agent,docs/PRD-用户端体验增强.md,source_section,前端变更,璇锋眰缂栬緫鍣+ 鍝嶅簲灞曠ず + 閾捐矾杩借釜闈㈡澘 + 绛栫暐閫夋嫨,璇锋眰缂栬緫鍣+ 鍝嶅簲灞曠ず + 閾捐矾杩借釜闈㈡澘 + 绛栫暐閫夋嫨,,51;125;160;224;285;322;393;445,gb18030->utf8 x1,NO,MANUAL_REVIEW,至少一个受影响字段无法整字段安全转换，或完整源行不可读/不可定位，或存在复合断言
UA2-01849,user-agent,docs/PRD-用户端体验增强.md,source_section;source_quote;atomic_assertion,前端变更,绠＄悊鍚庡彴 鈫API 璋冭瘯 鈫渚涘簲鍟嗗姣,绠＄悊鍚庡彴 鈫API 璋冭瘯 鈫渚涘簲鍟嗗姣,,51;125;160;224;285;322;393;445,gb18030->utf8 x1,NO,MANUAL_REVIEW,至少一个受影响字段无法整字段安全转换，或完整源行不可读/不可定位，或存在复合断言
UA2-01850,user-agent,docs/PRD-用户端体验增强.md,source_section;source_quote;atomic_assertion,前端变更,灞曠ず鍊欓€変緵搴斿晢鍒楄〃鍙婂敭浠鍋ュ悍鍒,灞曠ず鍊欓€変緵搴斿晢鍒楄〃鍙婂敭浠鍋ュ悍鍒,,51;125;160;224;285;322;393;445,gb18030->utf8 x1,NO,MANUAL_REVIEW,至少一个受影响字段无法整字段安全转换，或完整源行不可读/不可定位，或存在复合断言
UA2-01851,user-agent,docs/PRD-用户端体验增强.md,source_section;source_quote;atomic_assertion,前端变更,妯″瀷涓績 鈫妯″瀷鍗＄墖,妯″瀷涓績 鈫妯″瀷鍗＄墖,,51;125;160;224;285;322;393;445,gb18030->utf8 x1,NO,MANUAL_REVIEW,至少一个受影响字段无法整字段安全转换，或完整源行不可读/不可定位，或存在复合断言
UA2-01852,user-agent,docs/PRD-用户端体验增强.md,source_section;source_quote;atomic_assertion,前端变更,"鏂板""璋冭瘯""鎸夐挳锛屽揩鎹疯烦杞埌 API 璋冭瘯椤","鏂板""璋冭瘯""鎸夐挳锛屽揩鎹疯烦杞埌 API 璋冭瘯椤",,51;125;160;224;285;322;393;445,gb18030->utf8 x1,NO,MANUAL_REVIEW,至少一个受影响字段无法整字段安全转换，或完整源行不可读/不可定位，或存在复合断言
UA2-01853,user-agent,docs/PRD-用户端体验增强.md,source_quote;atomic_assertion,背景,鐢ㄦ埛锛堝挨鍏舵槸浼佷笟鐢ㄦ埛锛夐渶瑕佹帶鍒API 娑堣垂棰勭畻锛岄伩鍏嶆剰澶栬秴鏀€傚綋鍓嶅彧鏈変綑棰濆憡璀︼紝涓嶈兘璁剧疆棰勭畻涓婇檺鍜岃嚜鍔ㄦ殏鍋溿€|,鐢ㄦ埛锛堝挨鍏舵槸浼佷笟鐢ㄦ埛锛夐渶瑕佹帶鍒API 娑堣垂棰勭畻锛岄伩鍏嶆剰澶栬秴鏀€傚綋鍓嶅彧鏈変綑棰濆憡璀︼紝涓嶈兘璁剧疆棰勭畻涓婇檺鍜岃嚜鍔ㄦ殏鍋溿€|,,7;63;137;172;236;296;334;405,gb18030->utf8 x1,NO,MANUAL_REVIEW,至少一个受影响字段无法整字段安全转换，或完整源行不可读/不可定位，或存在复合断言
UA2-01855,user-agent,docs/PRD-用户端体验增强.md,source_quote;atomic_assertion,功能规格,鏃ラ绠/ 鏈堥绠/ 鎬婚绠楋紝瓒呴檺鑷姩鏆傚仠璋冪敤,鏃ラ绠/ 鏈堥绠/ 鎬婚绠楋紝瓒呴檺鑷姩鏆傚仠璋冪敤,,11;67;141;176;240;300;338;409,gb18030->utf8 x1,NO,MANUAL_REVIEW,至少一个受影响字段无法整字段安全转换，或完整源行不可读/不可定位，或存在复合断言
UA2-01857,user-agent,docs/PRD-用户端体验增强.md,source_quote;atomic_assertion,功能规格,娑堣垂杈惧埌 50%/80%/90%/100% 鏃堕€氱煡,娑堣垂杈惧埌 50%/80%/90%/100% 鏃堕€氱煡,,11;67;141;176;240;300;338;409,gb18030->utf8 x1,NO,MANUAL_REVIEW,至少一个受影响字段无法整字段安全转换，或完整源行不可读/不可定位，或存在复合断言
UA2-01859,user-agent,docs/PRD-用户端体验增强.md,source_quote;atomic_assertion,功能规格,浼佷笟鐢ㄦ埛涓烘瘡涓Key 璁剧疆鐙珛棰勭畻,浼佷笟鐢ㄦ埛涓烘瘡涓Key 璁剧疆鐙珛棰勭畻,,11;67;141;176;240;300;338;409,gb18030->utf8 x1,NO,MANUAL_REVIEW,至少一个受影响字段无法整字段安全转换，或完整源行不可读/不可定位，或存在复合断言
UA2-01861,user-agent,docs/PRD-用户端体验增强.md,source_quote;atomic_assertion,功能规格,鎸夎嚜鐒舵湀/鑷畾涔夊懆鏈熼噸缃,鎸夎嚜鐒舵湀/鑷畾涔夊懆鏈熼噸缃,,11;67;141;176;240;300;338;409,gb18030->utf8 x1,NO,MANUAL_REVIEW,至少一个受影响字段无法整字段安全转换，或完整源行不可读/不可定位，或存在复合断言
UA2-01862,user-agent,docs/PRD-用户端体验增强.md,source_quote;atomic_assertion,功能规格,超额处理,超额处理,,11;67;141;176;240;300;338;409,gb18030->utf8 x1,NO,MANUAL_REVIEW,至少一个受影响字段无法整字段安全转换，或完整源行不可读/不可定位，或存在复合断言
UA2-01863,user-agent,docs/PRD-用户端体验增强.md,source_quote;atomic_assertion,功能规格,瓒呴绠楁椂锛氭殏鍋闄嶇骇锛堝垏鎹㈠埌渚垮疁妯″瀷锛浠呭憡璀涓夌妯″紡鍙€,瓒呴绠楁椂锛氭殏鍋闄嶇骇锛堝垏鎹㈠埌渚垮疁妯″瀷锛浠呭憡璀涓夌妯″紡鍙€,,11;67;141;176;240;300;338;409,gb18030->utf8 x1,NO,MANUAL_REVIEW,至少一个受影响字段无法整字段安全转换，或完整源行不可读/不可定位，或存在复合断言
UA2-01865,user-agent,docs/PRD-用户端体验增强.md,source_quote;atomic_assertion,功能规格,灞曠ず棰勭畻浣跨敤杩涘害銆佸墿浣欓搴︺€侀浼版秷鑰楁椂闂,灞曠ず棰勭畻浣跨敤杩涘害銆佸墿浣欓搴︺€侀浼版秷鑰楁椂闂,,11;67;141;176;240;300;338;409,gb18030->utf8 x1,NO,MANUAL_REVIEW,至少一个受影响字段无法整字段安全转换，或完整源行不可读/不可定位，或存在复合断言
UA2-01867,user-agent,docs/PRD-用户端体验增强.md,source_section,API 接口,/api/v1/me/budget-rules,/api/v1/me/budget-rules,118;119;120;121,41;114;151;213;275;310;381;435,gb18030->utf8 x1,NO,REVIEW_CANDIDATE,所有受影响字段均完成整字段可逆转换，且引用/章节可定位；仍需人工确认
UA2-01868,user-agent,docs/PRD-用户端体验增强.md,source_section;source_quote;atomic_assertion,API 接口,创建预算规则,创建预算规则,118,41;114;151;213;275;310;381;435,gb18030->utf8 x1,NO,REVIEW_CANDIDATE,所有受影响字段均完成整字段可逆转换，且引用/章节可定位；仍需人工确认
UA2-01869,user-agent,docs/PRD-用户端体验增强.md,source_section;source_quote;atomic_assertion,API 接口,用户,用户,118;119;120;121;122;123;155;156;157;158;217;218;219;220;221;222;279;280;281;282;283;314;315;316;317;318;319;320;461;463,41;114;151;213;275;310;381;435,gb18030->utf8 x1,NO,REVIEW_CANDIDATE,所有受影响字段均完成整字段可逆转换，且引用/章节可定位；仍需人工确认
UA2-01872,user-agent,docs/PRD-用户端体验增强.md,source_section;source_quote;atomic_assertion,API 接口,预算规则列表,预算规则列表,119,41;114;151;213;275;310;381;435,gb18030->utf8 x1,NO,REVIEW_CANDIDATE,所有受影响字段均完成整字段可逆转换，且引用/章节可定位；仍需人工确认
UA2-01874,user-agent,docs/PRD-用户端体验增强.md,source_section,API 接口,PATCH,PATCH,120;156;280;282,41;114;151;213;275;310;381;435,gb18030->utf8 x1,NO,REVIEW_CANDIDATE,所有受影响字段均完成整字段可逆转换，且引用/章节可定位；仍需人工确认
UA2-01875,user-agent,docs/PRD-用户端体验增强.md,source_section,API 接口,/api/v1/me/budget-rules/:id,/api/v1/me/budget-rules/:id,120;121,41;114;151;213;275;310;381;435,gb18030->utf8 x1,NO,REVIEW_CANDIDATE,所有受影响字段均完成整字段可逆转换，且引用/章节可定位；仍需人工确认
UA2-01876,user-agent,docs/PRD-用户端体验增强.md,source_section,API 接口,更新预算规则,更新预算规则,,41;114;151;213;275;310;381;435,gb18030->utf8 x1,NO,MANUAL_REVIEW,至少一个受影响字段无法整字段安全转换，或完整源行不可读/不可定位，或存在复合断言
UA2-01878,user-agent,docs/PRD-用户端体验增强.md,source_section,API 接口,DELETE,DELETE,121,41;114;151;213;275;310;381;435,gb18030->utf8 x1,NO,REVIEW_CANDIDATE,所有受影响字段均完成整字段可逆转换，且引用/章节可定位；仍需人工确认
UA2-01880,user-agent,docs/PRD-用户端体验增强.md,source_section,API 接口,删除预算规则,删除预算规则,,41;114;151;213;275;310;381;435,gb18030->utf8 x1,NO,MANUAL_REVIEW,至少一个受影响字段无法整字段安全转换，或完整源行不可读/不可定位，或存在复合断言
UA2-01883,user-agent,docs/PRD-用户端体验增强.md,source_section,API 接口,/api/v1/me/budget-usage,/api/v1/me/budget-usage,122;123,41;114;151;213;275;310;381;435,gb18030->utf8 x1,NO,REVIEW_CANDIDATE,所有受影响字段均完成整字段可逆转换，且引用/章节可定位；仍需人工确认
UA2-01884,user-agent,docs/PRD-用户端体验增强.md,source_section,API 接口,当前预算使用情况,当前预算使用情况,,41;114;151;213;275;310;381;435,gb18030->utf8 x1,NO,MANUAL_REVIEW,至少一个受影响字段无法整字段安全转换，或完整源行不可读/不可定位，或存在复合断言
UA2-01887,user-agent,docs/PRD-用户端体验增强.md,source_section,API 接口,/api/v1/me/budget-usage/history,/api/v1/me/budget-usage/history,123,41;114;151;213;275;310;381;435,gb18030->utf8 x1,NO,REVIEW_CANDIDATE,所有受影响字段均完成整字段可逆转换，且引用/章节可定位；仍需人工确认
UA2-01888,user-agent,docs/PRD-用户端体验增强.md,source_section,API 接口,预算使用历史,预算使用历史,,41;114;151;213;275;310;381;435,gb18030->utf8 x1,NO,MANUAL_REVIEW,至少一个受影响字段无法整字段安全转换，或完整源行不可读/不可定位，或存在复合断言
UA2-01890,user-agent,docs/PRD-用户端体验增强.md,source_section;source_quote;atomic_assertion,前端变更,"鐢ㄦ埛鎺у埗鍙-> 鏂板""棰勭畻绠＄悊""鍏ュ彛","鐢ㄦ埛鎺у埗鍙-> 鏂板""棰勭畻绠＄悊""鍏ュ彛",,51;125;160;224;285;322;393;445,gb18030->utf8 x1,NO,MANUAL_REVIEW,至少一个受影响字段无法整字段安全转换，或完整源行不可读/不可定位，或存在复合断言
UA2-01891,user-agent,docs/PRD-用户端体验增强.md,source_section;source_quote;atomic_assertion,前端变更,预算规则列表 + 创建/编辑表单,预算规则列表 + 创建/编辑表单,,51;125;160;224;285;322;393;445,gb18030->utf8 x1,NO,MANUAL_REVIEW,至少一个受影响字段无法整字段安全转换，或完整源行不可读/不可定位，或存在复合断言
UA2-01892,user-agent,docs/PRD-用户端体验增强.md,source_section;source_quote;atomic_assertion,前端变更,鐢ㄦ埛鎺у埗鍙-> 浠〃鐩,鐢ㄦ埛鎺у埗鍙-> 浠〃鐩,,51;125;160;224;285;322;393;445,gb18030->utf8 x1,NO,MANUAL_REVIEW,至少一个受影响字段无法整字段安全转换，或完整源行不可读/不可定位，或存在复合断言
UA2-01893,user-agent,docs/PRD-用户端体验增强.md,source_section;source_quote;atomic_assertion,前端变更,预算进度条组件（全局预算使用率）,预算进度条组件（全局预算使用率）,,51;125;160;224;285;322;393;445,gb18030->utf8 x1,NO,MANUAL_REVIEW,至少一个受影响字段无法整字段安全转换，或完整源行不可读/不可定位，或存在复合断言
UA2-01894,user-agent,docs/PRD-用户端体验增强.md,source_section;source_quote;atomic_assertion,前端变更,鐢ㄦ埛鎺у埗鍙-> API Key 绠＄悊 -> Key 璇︽儏,鐢ㄦ埛鎺у埗鍙-> API Key 绠＄悊 -> Key 璇︽儏,,51;125;160;224;285;322;393;445,gb18030->utf8 x1,NO,MANUAL_REVIEW,至少一个受影响字段无法整字段安全转换，或完整源行不可读/不可定位，或存在复合断言
UA2-01895,user-agent,docs/PRD-用户端体验增强.md,source_section;source_quote;atomic_assertion,前端变更,"新增""独立预算""设置","新增""独立预算""设置",,51;125;160;224;285;322;393;445,gb18030->utf8 x1,NO,MANUAL_REVIEW,至少一个受影响字段无法整字段安全转换，或完整源行不可读/不可定位，或存在复合断言
UA2-01896,user-agent,docs/PRD-用户端体验增强.md,source_quote;atomic_assertion,背景,鏂扮敤鎴锋敞鍐屽悗锛岄潰瀵圭┖鐧界殑鎺у埗鍙颁笉鐭ラ亾浠庡摢寮€濮嬨€傚綋鍓嶇己灏戜氦浜掑紡寮曞锛屽緢澶氱敤鎴锋敞鍐屽悗娌℃湁瀹屾垚绗竴娆¤皟鐢ㄥ氨娴佸け浜嗐€|,鏂扮敤鎴锋敞鍐屽悗锛岄潰瀵圭┖鐧界殑鎺у埗鍙颁笉鐭ラ亾浠庡摢寮€濮嬨€傚綋鍓嶇己灏戜氦浜掑紡寮曞锛屽緢澶氱敤鎴锋敞鍐屽悗娌℃湁瀹屾垚绗竴娆¤皟鐢ㄥ氨娴佸け浜嗐€|,,7;63;137;172;236;296;334;405,gb18030->utf8 x1,NO,MANUAL_REVIEW,至少一个受影响字段无法整字段安全转换，或完整源行不可读/不可定位，或存在复合断言
UA2-01898,user-agent,docs/PRD-用户端体验增强.md,source_quote;atomic_assertion,功能规格,娉ㄥ唽鍚庡脊绐楀紩瀵硷細鍒涘缓 Key -> 澶嶅埗浠ｇ爜 -> 鍙戣捣绗竴娆¤皟鐢-> 鏌ョ湅鐢ㄩ噺,娉ㄥ唽鍚庡脊绐楀紩瀵硷細鍒涘缓 Key -> 澶嶅埗浠ｇ爜 -> 鍙戣捣绗竴娆¤皟鐢-> 鏌ョ湅鐢ㄩ噺,,11;67;141;176;240;300;338;409,gb18030->utf8 x1,NO,MANUAL_REVIEW,至少一个受影响字段无法整字段安全转换，或完整源行不可读/不可定位，或存在复合断言
UA2-01899,user-agent,docs/PRD-用户端体验增强.md,source_quote;atomic_assertion,功能规格,鎺ュ叆妫€鏌ユ竻鍗,鎺ュ叆妫€鏌ユ竻鍗,,11;67;141;176;240;300;338;409,gb18030->utf8 x1,NO,MANUAL_REVIEW,至少一个受影响字段无法整字段安全转换，或完整源行不可读/不可定位，或存在复合断言
UA2-01900,user-agent,docs/PRD-用户端体验增强.md,source_quote;atomic_assertion,功能规格,娉ㄥ唽 / 鍒涘缓 Key / 璋冭瘯璋冪敤 / 璁剧疆棰勭畻 / 鍏呭€/ 鏌ョ湅鏂囨。锛屽畬鎴愮姸鎬佹爣璁,娉ㄥ唽 / 鍒涘缓 Key / 璋冭瘯璋冪敤 / 璁剧疆棰勭畻 / 鍏呭€/ 鏌ョ湅鏂囨。锛屽畬鎴愮姸鎬佹爣璁,,11;67;141;176;240;300;338;409,gb18030->utf8 x1,NO,MANUAL_REVIEW,至少一个受影响字段无法整字段安全转换，或完整源行不可读/不可定位，或存在复合断言
UA2-01902,user-agent,docs/PRD-用户端体验增强.md,source_quote;atomic_assertion,功能规格,棰勭疆澶氳瑷€绀轰緥浠ｇ爜锛岀敤鎴峰彲鐩存帴澶嶅埗浣跨敤,棰勭疆澶氳瑷€绀轰緥浠ｇ爜锛岀敤鎴峰彲鐩存帴澶嶅埗浣跨敤,,11;67;141;176;240;300;338;409,gb18030->utf8 x1,NO,MANUAL_REVIEW,至少一个受影响字段无法整字段安全转换，或完整源行不可读/不可定位，或存在复合断言
UA2-01903,user-agent,docs/PRD-用户端体验增强.md,source_quote;atomic_assertion,功能规格,蹇€熸帴鍏ユā鏉,蹇€熸帴鍏ユā鏉,,11;67;141;176;240;300;338;409,gb18030->utf8 x1,NO,MANUAL_REVIEW,至少一个受影响字段无法整字段安全转换，或完整源行不可读/不可定位，或存在复合断言
UA2-01904,user-agent,docs/PRD-用户端体验增强.md,source_quote;atomic_assertion,功能规格,閫夋嫨浣跨敤鍦烘櫙锛堣亰澶鏂囨湰鐢熸垚/宓屽叆锛夛紝鑷姩鐢熸垚瀵瑰簲鐨勪唬鐮佸拰閰嶇疆,閫夋嫨浣跨敤鍦烘櫙锛堣亰澶鏂囨湰鐢熸垚/宓屽叆锛夛紝鑷姩鐢熸垚瀵瑰簲鐨勪唬鐮佸拰閰嶇疆,,11;67;141;176;240;300;338;409,gb18030->utf8 x1,NO,MANUAL_REVIEW,至少一个受影响字段无法整字段安全转换，或完整源行不可读/不可定位，或存在复合断言
UA2-01906,user-agent,docs/PRD-用户端体验增强.md,source_quote;atomic_assertion,功能规格,鏂扮敤鎴烽娆＄櫥褰曞睍绀哄紩瀵奸潰鏉匡紝寮曞瀹屾垚鍚庢秷澶,鏂扮敤鎴烽娆＄櫥褰曞睍绀哄紩瀵奸潰鏉匡紝寮曞瀹屾垚鍚庢秷澶,,11;67;141;176;240;300;338;409,gb18030->utf8 x1,NO,MANUAL_REVIEW,至少一个受影响字段无法整字段安全转换，或完整源行不可读/不可定位，或存在复合断言
UA2-01908,user-agent,docs/PRD-用户端体验增强.md,source_section,API 接口,/api/v1/me/onboarding/progress,/api/v1/me/onboarding/progress,155;156,41;114;151;213;275;310;381;435,gb18030->utf8 x1,NO,REVIEW_CANDIDATE,所有受影响字段均完成整字段可逆转换，且引用/章节可定位；仍需人工确认
UA2-01909,user-agent,docs/PRD-用户端体验增强.md,source_section;source_quote;atomic_assertion,API 接口,获取引导进度,获取引导进度,155,41;114;151;213;275;310;381;435,gb18030->utf8 x1,NO,REVIEW_CANDIDATE,所有受影响字段均完成整字段可逆转换，且引用/章节可定位；仍需人工确认
UA2-01913,user-agent,docs/PRD-用户端体验增强.md,source_section;source_quote;atomic_assertion,API 接口,更新引导进度,更新引导进度,156,41;114;151;213;275;310;381;435,gb18030->utf8 x1,NO,REVIEW_CANDIDATE,所有受影响字段均完成整字段可逆转换，且引用/章节可定位；仍需人工确认
UA2-01916,user-agent,docs/PRD-用户端体验增强.md,source_section,API 接口,/api/v1/me/onboarding/examples,/api/v1/me/onboarding/examples,157;158,41;114;151;213;275;310;381;435,gb18030->utf8 x1,NO,REVIEW_CANDIDATE,所有受影响字段均完成整字段可逆转换，且引用/章节可定位；仍需人工确认
UA2-01917,user-agent,docs/PRD-用户端体验增强.md,source_section;source_quote;atomic_assertion,API 接口,获取示例代码列表,获取示例代码列表,157,41;114;151;213;275;310;381;435,gb18030->utf8 x1,NO,REVIEW_CANDIDATE,所有受影响字段均完成整字段可逆转换，且引用/章节可定位；仍需人工确认
UA2-01920,user-agent,docs/PRD-用户端体验增强.md,source_section,API 接口,/api/v1/me/onboarding/examples/:lang,/api/v1/me/onboarding/examples/:lang,158,41;114;151;213;275;310;381;435,gb18030->utf8 x1,NO,REVIEW_CANDIDATE,所有受影响字段均完成整字段可逆转换，且引用/章节可定位；仍需人工确认
UA2-01921,user-agent,docs/PRD-用户端体验增强.md,source_section;source_quote;atomic_assertion,API 接口,获取指定语言示例代码,获取指定语言示例代码,158,41;114;151;213;275;310;381;435,gb18030->utf8 x1,NO,REVIEW_CANDIDATE,所有受影响字段均完成整字段可逆转换，且引用/章节可定位；仍需人工确认
UA2-01923,user-agent,docs/PRD-用户端体验增强.md,source_section;source_quote;atomic_assertion,前端变更,鐢ㄦ埛鎺у埗鍙-> 棣栨鐧诲綍,鐢ㄦ埛鎺у埗鍙-> 棣栨鐧诲綍,,51;125;160;224;285;322;393;445,gb18030->utf8 x1,NO,MANUAL_REVIEW,至少一个受影响字段无法整字段安全转换，或完整源行不可读/不可定位，或存在复合断言
UA2-01924,user-agent,docs/PRD-用户端体验增强.md,source_section;source_quote;atomic_assertion,前端变更,寮曞寮圭獥锛堟楠ゅ紡锛,寮曞寮圭獥锛堟楠ゅ紡锛,,51;125;160;224;285;322;393;445,gb18030->utf8 x1,NO,MANUAL_REVIEW,至少一个受影响字段无法整字段安全转换，或完整源行不可读/不可定位，或存在复合断言
UA2-01926,user-agent,docs/PRD-用户端体验增强.md,source_section;source_quote;atomic_assertion,前端变更,鏂扮敤鎴峰睍绀哄紩瀵奸潰鏉匡紝鑰佺敤鎴烽殣钘,鏂扮敤鎴峰睍绀哄紩瀵奸潰鏉匡紝鑰佺敤鎴烽殣钘,,51;125;160;224;285;322;393;445,gb18030->utf8 x1,NO,MANUAL_REVIEW,至少一个受影响字段无法整字段安全转换，或完整源行不可读/不可定位，或存在复合断言
UA2-01927,user-agent,docs/PRD-用户端体验增强.md,source_section;source_quote;atomic_assertion,前端变更,"鐢ㄦ埛鎺у埗鍙-> 鏂板""蹇€熸帴鍏鍏ュ彛","鐢ㄦ埛鎺у埗鍙-> 鏂板""蹇€熸帴鍏鍏ュ彛",,51;125;160;224;285;322;393;445,gb18030->utf8 x1,NO,MANUAL_REVIEW,至少一个受影响字段无法整字段安全转换，或完整源行不可读/不可定位，或存在复合断言
UA2-01928,user-agent,docs/PRD-用户端体验增强.md,source_section,前端变更,场景选择 + 代码生成 + 使用说明,场景选择 + 代码生成 + 使用说明,,51;125;160;224;285;322;393;445,gb18030->utf8 x1,NO,MANUAL_REVIEW,至少一个受影响字段无法整字段安全转换，或完整源行不可读/不可定位，或存在复合断言
