req_id,domain,source_path,source_section,source_quote,category,priority,atomic_assertion,expected_evidence,notes
UA2-04152,user-agent,docs/SPEC-§25-供应商增强.md,子模块清单,渠道自助结算,logic,P1,渠道自助结算,对应源码路径与行号；相关测试名称/运行结果；必要时提供数据库、队列或审计日志证据,源自表格单元格；本阶段仅登记需求，不判定实现
UA2-04153,user-agent,docs/SPEC-§25-供应商增强.md,子模块清单,渠道发起结算申请，平台审核后打款,logic,P1,渠道发起结算申请，平台审核后打款,对应源码路径与行号；相关测试名称/运行结果；必要时提供数据库、队列或审计日志证据,源自表格单元格；本阶段仅登记需求，不判定实现
UA2-04154,user-agent,docs/SPEC-§25-供应商增强.md,功能描述,渠道自助页面增加结算对账功能，展示结算周期、应收金额、已付金额、待对账明细。,page,P1,渠道自助页面增加结算对账功能，展示结算周期、应收金额、已付金额、待对账明细。,对应源码路径与行号；相关测试名称/运行结果；必要时提供数据库、队列或审计日志证据,源自原文段落；本阶段仅登记需求，不判定实现
UA2-04155,user-agent,docs/SPEC-§25-供应商增强.md,功能描述,支持导出对账单。,logic,P1,支持导出对账单。,对应源码路径与行号；相关测试名称/运行结果；必要时提供数据库、队列或审计日志证据,源自原文段落；本阶段仅登记需求，不判定实现
UA2-04156,user-agent,docs/SPEC-§25-供应商增强.md,完成能力 / 展示效果,**渠道端结算页面：**,page,P1,**渠道端结算页面：**,对应源码路径与行号；相关测试名称/运行结果；必要时提供数据库、队列或审计日志证据,源自原文段落；本阶段仅登记需求，不判定实现
UA2-04157,user-agent,docs/SPEC-§25-供应商增强.md,数据来源,现有渠道费用的聚合结算 — 基于 `vendor_costs` 表按结算周期聚合：,logic,P1,现有渠道费用的聚合结算 — 基于 `vendor_costs` 表按结算周期聚合：,对应源码路径与行号；相关测试名称/运行结果；必要时提供数据库、队列或审计日志证据,源自原文段落；本阶段仅登记需求，不判定实现
UA2-04158,user-agent,docs/SPEC-§25-供应商增强.md,□ 流程图一致性校验 — 与对应流程图对比验证流程分支、异常处理、决策节点完全一致,1. 渠道端展示当前结算周期的应结算金额和明细,page,P1,1. 渠道端展示当前结算周期的应结算金额和明细,对应源码路径与行号；相关测试名称/运行结果；必要时提供数据库、队列或审计日志证据,源自原文段落；本阶段仅登记需求，不判定实现
UA2-04159,user-agent,docs/SPEC-§25-供应商增强.md,□ 流程图一致性校验 — 与对应流程图对比验证流程分支、异常处理、决策节点完全一致,2. 渠道可下载对账单 CSV,logic,P1,2. 渠道可下载对账单 CSV,对应源码路径与行号；相关测试名称/运行结果；必要时提供数据库、队列或审计日志证据,源自原文段落；本阶段仅登记需求，不判定实现
UA2-04160,user-agent,docs/SPEC-§25-供应商增强.md,□ 流程图一致性校验 — 与对应流程图对比验证流程分支、异常处理、决策节点完全一致,3. 历史结算记录可按月份查看,logic,P1,3. 历史结算记录可按月份查看,对应源码路径与行号；相关测试名称/运行结果；必要时提供数据库、队列或审计日志证据,源自原文段落；本阶段仅登记需求，不判定实现
UA2-04161,user-agent,docs/SPEC-§25-供应商增强.md,功能描述,平台通过公告系统向渠道推送通知（API 变更、结算通知、新模型上线要求、系统维护等），渠道在自助后台查看。,api,P1,平台通过公告系统向渠道推送通知（API 变更、结算通知、新模型上线要求、系统维护等），渠道在自助后台查看。,对应源码路径与行号；相关测试名称/运行结果；必要时提供数据库、队列或审计日志证据,源自原文段落；本阶段仅登记需求，不判定实现
UA2-04162,user-agent,docs/SPEC-§25-供应商增强.md,通知类型,结算通知,action,P1,结算通知,对应源码路径与行号；相关测试名称/运行结果；必要时提供数据库、队列或审计日志证据,源自表格单元格；本阶段仅登记需求，不判定实现
UA2-04163,user-agent,docs/SPEC-§25-供应商增强.md,通知类型,结算单生成/结算完成,logic,P1,结算单生成/结算完成,对应源码路径与行号；相关测试名称/运行结果；必要时提供数据库、队列或审计日志证据,源自表格单元格；本阶段仅登记需求，不判定实现
UA2-04164,user-agent,docs/SPEC-§25-供应商增强.md,通知类型,API 变更,api,P1,API 变更,对应源码路径与行号；相关测试名称/运行结果；必要时提供数据库、队列或审计日志证据,源自表格单元格；本阶段仅登记需求，不判定实现
UA2-04165,user-agent,docs/SPEC-§25-供应商增强.md,通知类型,平台 API 版本升级/参数调整,api,P1,平台 API 版本升级/参数调整,对应源码路径与行号；相关测试名称/运行结果；必要时提供数据库、队列或审计日志证据,源自表格单元格；本阶段仅登记需求，不判定实现
UA2-04166,user-agent,docs/SPEC-§25-供应商增强.md,通知类型,新模型上线,logic,P1,新模型上线,对应源码路径与行号；相关测试名称/运行结果；必要时提供数据库、队列或审计日志证据,源自表格单元格；本阶段仅登记需求，不判定实现
UA2-04167,user-agent,docs/SPEC-§25-供应商增强.md,通知类型,要求渠道接入新模型,logic,P1,要求渠道接入新模型,对应源码路径与行号；相关测试名称/运行结果；必要时提供数据库、队列或审计日志证据,源自表格单元格；本阶段仅登记需求，不判定实现
UA2-04168,user-agent,docs/SPEC-§25-供应商增强.md,通知类型,系统维护,logic,P1,系统维护,对应源码路径与行号；相关测试名称/运行结果；必要时提供数据库、队列或审计日志证据,源自表格单元格；本阶段仅登记需求，不判定实现
UA2-04169,user-agent,docs/SPEC-§25-供应商增强.md,通知类型,平台系统维护通知,action,P1,平台系统维护通知,对应源码路径与行号；相关测试名称/运行结果；必要时提供数据库、队列或审计日志证据,源自表格单元格；本阶段仅登记需求，不判定实现
UA2-04170,user-agent,docs/SPEC-§25-供应商增强.md,通知类型,政策变更,logic,P1,政策变更,对应源码路径与行号；相关测试名称/运行结果；必要时提供数据库、队列或审计日志证据,源自表格单元格；本阶段仅登记需求，不判定实现
UA2-04171,user-agent,docs/SPEC-§25-供应商增强.md,通知类型,结算政策/分成比例变更,logic,P1,结算政策/分成比例变更,对应源码路径与行号；相关测试名称/运行结果；必要时提供数据库、队列或审计日志证据,源自表格单元格；本阶段仅登记需求，不判定实现
UA2-04172,user-agent,docs/SPEC-§25-供应商增强.md,验收标准,1. 渠道后台显示平台推送的通知列表,page,P1,1. 渠道后台显示平台推送的通知列表,对应源码路径与行号；相关测试名称/运行结果；必要时提供数据库、队列或审计日志证据,源自原文段落；本阶段仅登记需求，不判定实现
UA2-04173,user-agent,docs/SPEC-§25-供应商增强.md,验收标准,2. 通知内容和紧急程度正确展示,page,P1,2. 通知内容和紧急程度正确展示,对应源码路径与行号；相关测试名称/运行结果；必要时提供数据库、队列或审计日志证据,源自原文段落；本阶段仅登记需求，不判定实现
UA2-04174,user-agent,docs/SPEC-§25-供应商增强.md,验收标准,3. 渠道可标记通知为已读,action,P1,3. 渠道可标记通知为已读,对应源码路径与行号；相关测试名称/运行结果；必要时提供数据库、队列或审计日志证据,源自原文段落；本阶段仅登记需求，不判定实现
UA2-04175,user-agent,docs/SPEC-§25-供应商增强.md,功能描述,内部运营工具，展示各渠道的健康评分、响应速度、错误率、成本效率等多维度对比。,exception,P1,内部运营工具，展示各渠道的健康评分、响应速度、错误率、成本效率等多维度对比。,对应源码路径与行号；相关测试名称/运行结果；必要时提供数据库、队列或审计日志证据,源自原文段落；本阶段仅登记需求，不判定实现
UA2-04176,user-agent,docs/SPEC-§25-供应商增强.md,功能描述,用于运营决策和渠道管理。,logic,P1,用于运营决策和渠道管理。,对应源码路径与行号；相关测试名称/运行结果；必要时提供数据库、队列或审计日志证据,源自原文段落；本阶段仅登记需求，不判定实现
UA2-04177,user-agent,docs/SPEC-§25-供应商增强.md,验收标准,1. 管理后台展示渠道性能排行榜,page,P1,1. 管理后台展示渠道性能排行榜,对应源码路径与行号；相关测试名称/运行结果；必要时提供数据库、队列或审计日志证据,源自原文段落；本阶段仅登记需求，不判定实现
UA2-04178,user-agent,docs/SPEC-§25-供应商增强.md,验收标准,2. 各项指标和综合得分正确计算,logic,P1,2. 各项指标和综合得分正确计算,对应源码路径与行号；相关测试名称/运行结果；必要时提供数据库、队列或审计日志证据,源自原文段落；本阶段仅登记需求，不判定实现
UA2-04179,user-agent,docs/SPEC-§25-供应商增强.md,验收标准,3. 可查看不同时间范围的排名,logic,P1,3. 可查看不同时间范围的排名,对应源码路径与行号；相关测试名称/运行结果；必要时提供数据库、队列或审计日志证据,源自原文段落；本阶段仅登记需求，不判定实现
UA2-04180,user-agent,docs/SPEC-§25-供应商增强.md,功能描述,渠道可主动发起结算申请，平台审核后完成打款。,logic,P1,渠道可主动发起结算申请，平台审核后完成打款。,对应源码路径与行号；相关测试名称/运行结果；必要时提供数据库、队列或审计日志证据,源自原文段落；本阶段仅登记需求，不判定实现
UA2-04181,user-agent,docs/SPEC-§25-供应商增强.md,功能描述,区别于被动等待周期结算。,logic,P1,区别于被动等待周期结算。,对应源码路径与行号；相关测试名称/运行结果；必要时提供数据库、队列或审计日志证据,源自原文段落；本阶段仅登记需求，不判定实现
UA2-04182,user-agent,docs/SPEC-§25-供应商增强.md,验收标准,1. 渠道发起结算申请 → 管理后台看到待审核,state,P1,1. 渠道发起结算申请 → 管理后台看到待审核,对应源码路径与行号；相关测试名称/运行结果；必要时提供数据库、队列或审计日志证据,源自原文段落；本阶段仅登记需求，不判定实现
UA2-04183,user-agent,docs/SPEC-§25-供应商增强.md,验收标准,2. 管理员审核通过 → 结算流程开始,logic,P1,2. 管理员审核通过 → 结算流程开始,对应源码路径与行号；相关测试名称/运行结果；必要时提供数据库、队列或审计日志证据,源自原文段落；本阶段仅登记需求，不判定实现
UA2-04184,user-agent,docs/SPEC-§25-供应商增强.md,验收标准,3. 管理员驳回 → 渠道看到驳回原因,logic,P1,3. 管理员驳回 → 渠道看到驳回原因,对应源码路径与行号；相关测试名称/运行结果；必要时提供数据库、队列或审计日志证据,源自原文段落；本阶段仅登记需求，不判定实现
UA2-04185,user-agent,docs/SPEC-§25-供应商增强.md,验收标准,4. 不满足条件（金额不足/已申请过）→ 提示友好错误,exception,P1,4. 不满足条件（金额不足/已申请过）→ 提示友好错误,对应源码路径与行号；相关测试名称/运行结果；必要时提供数据库、队列或审计日志证据,源自原文段落；本阶段仅登记需求，不判定实现
UA2-04186,user-agent,docs/SPEC-§25-供应商增强.md,[?] 页面帮助,**页面名称**：功能说明书：§25 渠道增强,page,P1,**页面名称**：功能说明书：§25 渠道增强,对应源码路径与行号；相关测试名称/运行结果；必要时提供数据库、队列或审计日志证据,源自原文段落；本阶段仅登记需求，不判定实现
UA2-04187,user-agent,docs/SPEC-§25-供应商增强.md,[?] 页面帮助,**适用角色**：视具体功能而定（参见总览中的优先级和适用角色说明）,permission,P1,**适用角色**：视具体功能而定（参见总览中的优先级和适用角色说明）,对应源码路径与行号；相关测试名称/运行结果；必要时提供数据库、队列或审计日志证据,源自原文段落；本阶段仅登记需求，不判定实现
UA2-04188,user-agent,docs/SPEC-§25-供应商增强.md,[?] 页面帮助,**功能定位**：该页面提供 功能说明书：§25 渠道增强 相关的配置、查询和管理能力。,page,P1,**功能定位**：该页面提供 功能说明书：§25 渠道增强 相关的配置、查询和管理能力。,对应源码路径与行号；相关测试名称/运行结果；必要时提供数据库、队列或审计日志证据,源自原文段落；本阶段仅登记需求，不判定实现
UA2-04189,user-agent,docs/SPEC-§25-供应商增强.md,[?] 页面帮助,**核心操作**：,logic,P0,**核心操作**：,对应源码路径与行号；相关测试名称/运行结果；必要时提供数据库、队列或审计日志证据,源自原文段落；本阶段仅登记需求，不判定实现
UA2-04190,user-agent,docs/SPEC-§25-供应商增强.md,[?] 页面帮助,1. 查看列表 / 详情,page,P1,1. 查看列表 / 详情,对应源码路径与行号；相关测试名称/运行结果；必要时提供数据库、队列或审计日志证据,源自原文段落；本阶段仅登记需求，不判定实现
UA2-04191,user-agent,docs/SPEC-§25-供应商增强.md,[?] 页面帮助,2. 创建 / 编辑 / 删除条目,logic,P1,2. 创建 / 编辑 / 删除条目,对应源码路径与行号；相关测试名称/运行结果；必要时提供数据库、队列或审计日志证据,源自原文段落；本阶段仅登记需求，不判定实现
UA2-04192,user-agent,docs/SPEC-§25-供应商增强.md,[?] 页面帮助,3. 筛选 / 搜索 / 导出,logic,P1,3. 筛选 / 搜索 / 导出,对应源码路径与行号；相关测试名称/运行结果；必要时提供数据库、队列或审计日志证据,源自原文段落；本阶段仅登记需求，不判定实现
UA2-04193,user-agent,docs/SPEC-§25-供应商增强.md,[?] 页面帮助,**注意事项**：,logic,P1,**注意事项**：,对应源码路径与行号；相关测试名称/运行结果；必要时提供数据库、队列或审计日志证据,源自原文段落；本阶段仅登记需求，不判定实现
UA2-04194,user-agent,docs/SPEC-§25-供应商增强.md,[?] 页面帮助,部分操作涉及敏感数据，需二次确认或 2FA 身份验证,test,P1,部分操作涉及敏感数据，需二次确认或 2FA 身份验证,对应源码路径与行号；相关测试名称/运行结果；必要时提供数据库、队列或审计日志证据,源自原文段落；本阶段仅登记需求，不判定实现
UA2-04195,user-agent,docs/SPEC-§25-供应商增强.md,[?] 页面帮助,操作记录会写入操作日志,audit,P1,操作记录会写入操作日志,对应源码路径与行号；相关测试名称/运行结果；必要时提供数据库、队列或审计日志证据,源自原文段落；本阶段仅登记需求，不判定实现
UA2-04196,user-agent,docs/SPEC-§25-供应商增强.md,[?] 页面帮助,**常见问题**：,logic,P1,**常见问题**：,对应源码路径与行号；相关测试名称/运行结果；必要时提供数据库、队列或审计日志证据,源自原文段落；本阶段仅登记需求，不判定实现
UA2-04197,user-agent,docs/SPEC-§25-供应商增强.md,[?] 页面帮助,Q: 为什么某些操作不可用？,exception,P1,Q: 为什么某些操作不可用？,对应源码路径与行号；相关测试名称/运行结果；必要时提供数据库、队列或审计日志证据,源自原文段落；本阶段仅登记需求，不判定实现
UA2-04198,user-agent,docs/SPEC-§25-供应商增强.md,[?] 页面帮助,A: 请检查当前账号的权限角色是否包含对应操作权限。,permission,P1,A: 请检查当前账号的权限角色是否包含对应操作权限。,对应源码路径与行号；相关测试名称/运行结果；必要时提供数据库、队列或审计日志证据,源自原文段落；本阶段仅登记需求，不判定实现
UA2-04199,user-agent,docs/SPEC-§25-供应商增强.md,[?] 按钮级帮助对照表,创建/新增,logic,P1,创建/新增,对应源码路径与行号；相关测试名称/运行结果；必要时提供数据库、队列或审计日志证据,源自表格单元格；本阶段仅登记需求，不判定实现
UA2-04200,user-agent,docs/SPEC-§25-供应商增强.md,[?] 按钮级帮助对照表,添加一条新记录,logic,P1,添加一条新记录,对应源码路径与行号；相关测试名称/运行结果；必要时提供数据库、队列或审计日志证据,源自表格单元格；本阶段仅登记需求，不判定实现
UA2-04201,user-agent,docs/SPEC-§25-供应商增强.md,[?] 按钮级帮助对照表,修改已有记录的字段内容,db,P1,修改已有记录的字段内容,对应源码路径与行号；相关测试名称/运行结果；必要时提供数据库、队列或审计日志证据,源自表格单元格；本阶段仅登记需求，不判定实现
UA2-04202,user-agent,docs/SPEC-§25-供应商增强.md,[?] 按钮级帮助对照表,删除选中的记录（不可恢复，需确认）,logic,P1,删除选中的记录（不可恢复，需确认）,对应源码路径与行号；相关测试名称/运行结果；必要时提供数据库、队列或审计日志证据,源自表格单元格；本阶段仅登记需求，不判定实现
UA2-04203,user-agent,docs/SPEC-§25-供应商增强.md,[?] 按钮级帮助对照表,按关键词搜索匹配的记录,logic,P1,按关键词搜索匹配的记录,对应源码路径与行号；相关测试名称/运行结果；必要时提供数据库、队列或审计日志证据,源自表格单元格；本阶段仅登记需求，不判定实现
UA2-04204,user-agent,docs/SPEC-§25-供应商增强.md,[?] 按钮级帮助对照表,按选中条件过滤列表,page,P1,按选中条件过滤列表,对应源码路径与行号；相关测试名称/运行结果；必要时提供数据库、队列或审计日志证据,源自表格单元格；本阶段仅登记需求，不判定实现
UA2-04205,user-agent,docs/SPEC-§25-供应商增强.md,[?] 按钮级帮助对照表,导出 CSV,logic,P1,导出 CSV,对应源码路径与行号；相关测试名称/运行结果；必要时提供数据库、队列或审计日志证据,源自表格单元格；本阶段仅登记需求，不判定实现
UA2-04206,user-agent,docs/SPEC-§25-供应商增强.md,[?] 按钮级帮助对照表,将当前列表数据导出为 CSV 文件,page,P1,将当前列表数据导出为 CSV 文件,对应源码路径与行号；相关测试名称/运行结果；必要时提供数据库、队列或审计日志证据,源自表格单元格；本阶段仅登记需求，不判定实现
UA2-04207,user-agent,docs/SPEC-§25-供应商增强.md,[?] 按钮级帮助对照表,查看详情,page,P1,查看详情,对应源码路径与行号；相关测试名称/运行结果；必要时提供数据库、队列或审计日志证据,源自表格单元格；本阶段仅登记需求，不判定实现
UA2-04208,user-agent,docs/SPEC-§25-供应商增强.md,[?] 按钮级帮助对照表,查看选中记录的完整信息,logic,P1,查看选中记录的完整信息,对应源码路径与行号；相关测试名称/运行结果；必要时提供数据库、队列或审计日志证据,源自表格单元格；本阶段仅登记需求，不判定实现
UA2-04209,user-agent,docs/SPEC-§25-供应商增强.md,边界条件,VEN-001,logic,P1,VEN-001,对应源码路径与行号；相关测试名称/运行结果；必要时提供数据库、队列或审计日志证据,源自表格单元格；本阶段仅登记需求，不判定实现
UA2-04210,user-agent,docs/SPEC-§25-供应商增强.md,边界条件,结算对账周期跨月,logic,P1,结算对账周期跨月,对应源码路径与行号；相关测试名称/运行结果；必要时提供数据库、队列或审计日志证据,源自表格单元格；本阶段仅登记需求，不判定实现
UA2-04211,user-agent,docs/SPEC-§25-供应商增强.md,边界条件,结算周期的起止日期跨越两个自然月,logic,P1,结算周期的起止日期跨越两个自然月,对应源码路径与行号；相关测试名称/运行结果；必要时提供数据库、队列或审计日志证据,源自表格单元格；本阶段仅登记需求，不判定实现
UA2-04212,user-agent,docs/SPEC-§25-供应商增强.md,边界条件,按结算周期独立聚合，不受自然月切割影响，明细列表按实际日期区间展示,page,P1,按结算周期独立聚合，不受自然月切割影响，明细列表按实际日期区间展示,对应源码路径与行号；相关测试名称/运行结果；必要时提供数据库、队列或审计日志证据,源自表格单元格；本阶段仅登记需求，不判定实现
UA2-04213,user-agent,docs/SPEC-§25-供应商增强.md,边界条件,VEN-002,logic,P1,VEN-002,对应源码路径与行号；相关测试名称/运行结果；必要时提供数据库、队列或审计日志证据,源自表格单元格；本阶段仅登记需求，不判定实现
UA2-04214,user-agent,docs/SPEC-§25-供应商增强.md,边界条件,渠道自助结算金额不足最小额,field,P1,渠道自助结算金额不足最小额,对应源码路径与行号；相关测试名称/运行结果；必要时提供数据库、队列或审计日志证据,源自表格单元格；本阶段仅登记需求，不判定实现
UA2-04215,user-agent,docs/SPEC-§25-供应商增强.md,边界条件,渠道发起结算申请时待结算金额 < ¥500,field,P1,渠道发起结算申请时待结算金额 < ¥500,对应源码路径与行号；相关测试名称/运行结果；必要时提供数据库、队列或审计日志证据,源自表格单元格；本阶段仅登记需求，不判定实现
UA2-04216,user-agent,docs/SPEC-§25-供应商增强.md,边界条件,"前端按钮置灰并提示""待结算金额 ¥xxx 不足最低结算额 ¥500，请累计后再申请""",page,P1,"前端按钮置灰并提示""待结算金额 ¥xxx 不足最低结算额 ¥500，请累计后再申请""",对应源码路径与行号；相关测试名称/运行结果；必要时提供数据库、队列或审计日志证据,源自表格单元格；本阶段仅登记需求，不判定实现
UA2-04217,user-agent,docs/SPEC-§25-供应商增强.md,边界条件,VEN-003,logic,P1,VEN-003,对应源码路径与行号；相关测试名称/运行结果；必要时提供数据库、队列或审计日志证据,源自表格单元格；本阶段仅登记需求，不判定实现
UA2-04218,user-agent,docs/SPEC-§25-供应商增强.md,边界条件,渠道性能排行榜数据不足,performance,P1,渠道性能排行榜数据不足,对应源码路径与行号；相关测试名称/运行结果；必要时提供数据库、队列或审计日志证据,源自表格单元格；本阶段仅登记需求，不判定实现
UA2-04219,user-agent,docs/SPEC-§25-供应商增强.md,边界条件,新渠道接入 < 7 天，历史健康数据不足以计算评分,logic,P1,新渠道接入 < 7 天，历史健康数据不足以计算评分,对应源码路径与行号；相关测试名称/运行结果；必要时提供数据库、队列或审计日志证据,源自表格单元格；本阶段仅登记需求，不判定实现
UA2-04220,user-agent,docs/SPEC-§25-供应商增强.md,边界条件,"排行榜中排名栏显示""新接入""标签，综合得分暂不展示，数据充足后自动加入排名",page,P1,"排行榜中排名栏显示""新接入""标签，综合得分暂不展示，数据充足后自动加入排名",对应源码路径与行号；相关测试名称/运行结果；必要时提供数据库、队列或审计日志证据,源自表格单元格；本阶段仅登记需求，不判定实现
UA2-04221,user-agent,docs/SPEC-§25-供应商增强.md,边界条件,VEN-004,logic,P1,VEN-004,对应源码路径与行号；相关测试名称/运行结果；必要时提供数据库、队列或审计日志证据,源自表格单元格；本阶段仅登记需求，不判定实现
UA2-04222,user-agent,docs/SPEC-§25-供应商增强.md,边界条件,公告通知发送给已失效渠道,action,P1,公告通知发送给已失效渠道,对应源码路径与行号；相关测试名称/运行结果；必要时提供数据库、队列或审计日志证据,源自表格单元格；本阶段仅登记需求，不判定实现
UA2-04223,user-agent,docs/SPEC-§25-供应商增强.md,边界条件,管理员群发通知时选择了已被冻结或终止合作的渠道,action,P1,管理员群发通知时选择了已被冻结或终止合作的渠道,对应源码路径与行号；相关测试名称/运行结果；必要时提供数据库、队列或审计日志证据,源自表格单元格；本阶段仅登记需求，不判定实现
UA2-04224,user-agent,docs/SPEC-§25-供应商增强.md,边界条件,"发送时过滤已失效渠道，通知发送记录中标记""X 个渠道因状态异常未发送""",exception,P1,"发送时过滤已失效渠道，通知发送记录中标记""X 个渠道因状态异常未发送""",对应源码路径与行号；相关测试名称/运行结果；必要时提供数据库、队列或审计日志证据,源自表格单元格；本阶段仅登记需求，不判定实现
UA2-04225,user-agent,docs/SPEC-§25-供应商增强.md,边界条件,VEN-005,logic,P1,VEN-005,对应源码路径与行号；相关测试名称/运行结果；必要时提供数据库、队列或审计日志证据,源自表格单元格；本阶段仅登记需求，不判定实现
UA2-04226,user-agent,docs/SPEC-§25-供应商增强.md,边界条件,结算申请审批后实际打款失败,exception,P1,结算申请审批后实际打款失败,对应源码路径与行号；相关测试名称/运行结果；必要时提供数据库、队列或审计日志证据,源自表格单元格；本阶段仅登记需求，不判定实现
UA2-04227,user-agent,docs/SPEC-§25-供应商增强.md,边界条件,管理员审批通过结算申请后，支付渠道返回打款失败,exception,P1,管理员审批通过结算申请后，支付渠道返回打款失败,对应源码路径与行号；相关测试名称/运行结果；必要时提供数据库、队列或审计日志证据,源自表格单元格；本阶段仅登记需求，不判定实现
UA2-04228,user-agent,docs/SPEC-§25-供应商增强.md,边界条件,"结算状态回退为""打款失败""，自动标记为待处理，触发告警通知财务手动处理",exception,P1,"结算状态回退为""打款失败""，自动标记为待处理，触发告警通知财务手动处理",对应源码路径与行号；相关测试名称/运行结果；必要时提供数据库、队列或审计日志证据,源自表格单元格；本阶段仅登记需求，不判定实现
UA2-04229,user-agent,docs/SPEC-§25-供应商增强.md,边界条件,SUP-001,logic,P1,SUP-001,对应源码路径与行号；相关测试名称/运行结果；必要时提供数据库、队列或审计日志证据,源自表格单元格；本阶段仅登记需求，不判定实现
UA2-04230,user-agent,docs/SPEC-§25-供应商增强.md,边界条件,渠道信息变更同步,logic,P1,渠道信息变更同步,对应源码路径与行号；相关测试名称/运行结果；必要时提供数据库、队列或审计日志证据,源自表格单元格；本阶段仅登记需求，不判定实现
UA2-04231,user-agent,docs/SPEC-§25-供应商增强.md,边界条件,渠道更新结算账户信息后未及时同步到计费系统,logic,P1,渠道更新结算账户信息后未及时同步到计费系统,对应源码路径与行号；相关测试名称/运行结果；必要时提供数据库、队列或审计日志证据,源自表格单元格；本阶段仅登记需求，不判定实现
UA2-04232,user-agent,docs/SPEC-§25-供应商增强.md,边界条件,下次结算日前 3 天锁定账户信息并提醒渠道确认,logic,P1,下次结算日前 3 天锁定账户信息并提醒渠道确认,对应源码路径与行号；相关测试名称/运行结果；必要时提供数据库、队列或审计日志证据,源自表格单元格；本阶段仅登记需求，不判定实现
UA2-04233,user-agent,docs/SPEC-§25-供应商增强.md,边界条件,SUP-002,logic,P1,SUP-002,对应源码路径与行号；相关测试名称/运行结果；必要时提供数据库、队列或审计日志证据,源自表格单元格；本阶段仅登记需求，不判定实现
UA2-04234,user-agent,docs/SPEC-§25-供应商增强.md,边界条件,渠道资质过期,state,P1,渠道资质过期,对应源码路径与行号；相关测试名称/运行结果；必要时提供数据库、队列或审计日志证据,源自表格单元格；本阶段仅登记需求，不判定实现
UA2-04235,user-agent,docs/SPEC-§25-供应商增强.md,边界条件,渠道上传的资质文件超过有效期,logic,P1,渠道上传的资质文件超过有效期,对应源码路径与行号；相关测试名称/运行结果；必要时提供数据库、队列或审计日志证据,源自表格单元格；本阶段仅登记需求，不判定实现
UA2-04236,user-agent,docs/SPEC-§25-供应商增强.md,边界条件,"自动标记为""资质待更新""，冻结新增业务的发布权限直至更新",permission,P1,"自动标记为""资质待更新""，冻结新增业务的发布权限直至更新",对应源码路径与行号；相关测试名称/运行结果；必要时提供数据库、队列或审计日志证据,源自表格单元格；本阶段仅登记需求，不判定实现
UA2-04237,user-agent,docs/SPEC-§25-供应商增强.md,边界条件,SUP-003,logic,P1,SUP-003,对应源码路径与行号；相关测试名称/运行结果；必要时提供数据库、队列或审计日志证据,源自表格单元格；本阶段仅登记需求，不判定实现
UA2-04238,user-agent,docs/SPEC-§25-供应商增强.md,边界条件,渠道评级下调,logic,P1,渠道评级下调,对应源码路径与行号；相关测试名称/运行结果；必要时提供数据库、队列或审计日志证据,源自表格单元格；本阶段仅登记需求，不判定实现
UA2-04239,user-agent,docs/SPEC-§25-供应商增强.md,边界条件,渠道连续 3 个月服务质量评级低于阈值,logic,P1,渠道连续 3 个月服务质量评级低于阈值,对应源码路径与行号；相关测试名称/运行结果；必要时提供数据库、队列或审计日志证据,源自表格单元格；本阶段仅登记需求，不判定实现
UA2-04240,user-agent,docs/SPEC-§25-供应商增强.md,边界条件,触发降级流程，调整结算周期从月结改为周结或预付款模式,logic,P1,触发降级流程，调整结算周期从月结改为周结或预付款模式,对应源码路径与行号；相关测试名称/运行结果；必要时提供数据库、队列或审计日志证据,源自表格单元格；本阶段仅登记需求，不判定实现
UA2-04241,user-agent,docs/SPEC-§25-供应商增强.md,边界条件,SUP-004,logic,P1,SUP-004,对应源码路径与行号；相关测试名称/运行结果；必要时提供数据库、队列或审计日志证据,源自表格单元格；本阶段仅登记需求，不判定实现
UA2-04242,user-agent,docs/SPEC-§25-供应商增强.md,边界条件,渠道数据批量操作,logic,P1,渠道数据批量操作,对应源码路径与行号；相关测试名称/运行结果；必要时提供数据库、队列或审计日志证据,源自表格单元格；本阶段仅登记需求，不判定实现
UA2-04243,user-agent,docs/SPEC-§25-供应商增强.md,边界条件,批量更新渠道信息时部分更新失败,exception,P1,批量更新渠道信息时部分更新失败,对应源码路径与行号；相关测试名称/运行结果；必要时提供数据库、队列或审计日志证据,源自表格单元格；本阶段仅登记需求，不判定实现
UA2-04244,user-agent,docs/SPEC-§25-供应商增强.md,边界条件,事务回滚到操作前状态，记录失败行详情供管理员重试,transaction,P1,事务回滚到操作前状态，记录失败行详情供管理员重试,对应源码路径与行号；相关测试名称/运行结果；必要时提供数据库、队列或审计日志证据,源自表格单元格；本阶段仅登记需求，不判定实现
UA2-04245,user-agent,docs/SPEC-§25-供应商增强.md,边界条件,SUP-005,logic,P1,SUP-005,对应源码路径与行号；相关测试名称/运行结果；必要时提供数据库、队列或审计日志证据,源自表格单元格；本阶段仅登记需求，不判定实现
UA2-04246,user-agent,docs/SPEC-§25-供应商增强.md,边界条件,渠道结算争议,logic,P1,渠道结算争议,对应源码路径与行号；相关测试名称/运行结果；必要时提供数据库、队列或审计日志证据,源自表格单元格；本阶段仅登记需求，不判定实现
UA2-04247,user-agent,docs/SPEC-§25-供应商增强.md,边界条件,渠道对结算金额提出异议,field,P1,渠道对结算金额提出异议,对应源码路径与行号；相关测试名称/运行结果；必要时提供数据库、队列或审计日志证据,源自表格单元格；本阶段仅登记需求，不判定实现
